C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res3_w1_tunable_l75_param.son DE_EMBEDDED Lk=8.5 l=75.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res3_w1_tunable_l75_param
8.535,-0.64131
8.5375,-0.637761
8.54,-0.634243
8.5425,-0.630754
8.545,-0.627295
8.5475,-0.623865
8.55,-0.620464
8.5525,-0.617091
8.555,-0.613747
8.5575,-0.610431
8.56,-0.607142
8.5625,-0.60388
8.565,-0.600645
8.5675,-0.597438
8.57,-0.594256
8.5725,-0.591101
8.575,-0.587971
8.5775,-0.584867
8.58,-0.581789
8.5825,-0.578735
8.585,-0.575706
8.5875,-0.572701
8.59,-0.569721
8.5925,-0.566765
8.595,-0.563832
8.5975,-0.560923
8.6,-0.558037
8.6025,-0.555174
8.605,-0.552333
8.6075,-0.549515
8.61,-0.54672
8.6125,-0.543946
8.615,-0.541194
8.6175,-0.538464
8.62,-0.535754
8.6225,-0.533066
8.625,-0.530399
8.6275,-0.527753
8.63,-0.525127
8.6325,-0.522521
8.635,-0.519935
8.6375,-0.517369
8.64,-0.514823
8.6425,-0.512296
8.645,-0.509788
8.6475,-0.5073
8.65,-0.50483
8.6525,-0.502379
8.655,-0.499946
8.6575,-0.497532
8.66,-0.495135
8.6625,-0.492757
8.665,-0.490396
8.6675,-0.488053
8.67,-0.485727
8.6725,-0.483419
8.675,-0.481127
8.6775,-0.478853
8.68,-0.476595
8.6825,-0.474353
8.685,-0.472128
8.6875,-0.46992
8.69,-0.467727
8.6925,-0.46555
8.695,-0.463389
8.6975,-0.461244
8.7,-0.459114
8.7025,-0.456999
8.705,-0.454899
8.7075,-0.452815
8.71,-0.450745
8.7125,-0.44869
8.715,-0.44665
8.7175,-0.444624
8.72,-0.442613
8.7225,-0.440615
8.725,-0.438632
8.7275,-0.436662
8.73,-0.434707
8.7325,-0.432765
8.735,-0.430836
8.7375,-0.428921
8.74,-0.42702
8.7425,-0.425131
8.745,-0.423255
8.7475,-0.421393
8.75,-0.419543
8.7525,-0.417705
8.755,-0.415881
8.7575,-0.414068
8.76,-0.412269
8.7625,-0.410481
8.765,-0.408705
8.7675,-0.406942
8.77,-0.40519
8.7725,-0.40345
8.775,-0.401722
8.7775,-0.400005
8.78,-0.3983
8.7825,-0.396606
8.785,-0.394923
8.7875,-0.393252
8.79,-0.391592
8.7925,-0.389942
8.795,-0.388304
8.7975,-0.386676
8.8,-0.385059
8.8025,-0.383452
8.805,-0.381856
8.8075,-0.380271
8.81,-0.378695
8.8125,-0.37713
8.815,-0.375575
8.8175,-0.37403
8.82,-0.372496
8.8225,-0.37097
8.825,-0.369455
8.8275,-0.367949
8.83,-0.366453
8.8325,-0.364967
8.835,-0.36349
8.8375,-0.362022
8.84,-0.360564
8.8425,-0.359115
8.845,-0.357675
8.8475,-0.356244
8.85,-0.354822
8.8525,-0.353409
8.855,-0.352004
8.8575,-0.350609
8.86,-0.349222
8.8625,-0.347844
8.865,-0.346474
8.8675,-0.345113
8.87,-0.34376
8.8725,-0.342416
8.875,-0.341079
8.8775,-0.339751
8.88,-0.338431
8.8825,-0.33712
8.885,-0.335816
8.8875,-0.33452
8.89,-0.333232
8.8925,-0.331951
8.895,-0.330679
8.8975,-0.329414
8.9,-0.328157
8.9025,-0.326907
8.905,-0.325665
8.9075,-0.32443
8.91,-0.323202
8.9125,-0.321982
8.915,-0.320769
8.9175,-0.319563
8.92,-0.318365
8.9225,-0.317173
8.925,-0.315989
8.9275,-0.314811
8.93,-0.31364
8.9325,-0.312477
8.935,-0.311319
8.9375,-0.310169
8.94,-0.309026
8.9425,-0.307889
8.945,-0.306758
8.9475,-0.305635
8.95,-0.304517
8.9525,-0.303406
8.955,-0.302302
8.9575,-0.301204
8.96,-0.300112
8.9625,-0.299026
8.965,-0.297947
8.9675,-0.296873
8.97,-0.295806
8.9725,-0.294745
8.975,-0.29369
8.9775,-0.29264
8.98,-0.291597
8.9825,-0.29056
8.985,-0.289528
8.9875,-0.288502
8.99,-0.287482
8.9925,-0.286467
8.995,-0.285459
8.9975,-0.284455
9,-0.283458
9.0025,-0.282466
9.005,-0.281479
9.0075,-0.280498
9.01,-0.279522
9.0125,-0.278552
9.015,-0.277587
9.0175,-0.276627
9.02,-0.275672
9.0225,-0.274723
9.025,-0.273779
9.0275,-0.272839
9.03,-0.271905
9.0325,-0.270976
9.035,-0.270052
9.0375,-0.269133
9.04,-0.268219
9.0425,-0.26731
9.045,-0.266406
9.0475,-0.265507
9.05,-0.264612
9.0525,-0.263722
9.055,-0.262837
9.0575,-0.261956
9.06,-0.261081
9.0625,-0.260209
9.065,-0.259343
9.0675,-0.258481
9.07,-0.257623
9.0725,-0.25677
9.075,-0.255922
9.0775,-0.255078
9.08,-0.254238
9.0825,-0.253403
9.085,-0.252572
9.0875,-0.251745
9.09,-0.250923
9.0925,-0.250105
9.095,-0.249291
9.0975,-0.248481
9.1,-0.247676
9.1025,-0.246874
9.105,-0.246077
9.1075,-0.245284
9.11,-0.244494
9.1125,-0.243709
9.115,-0.242928
9.1175,-0.242151
9.12,-0.241377
9.1225,-0.240608
9.125,-0.239843
9.1275,-0.239081
9.13,-0.238323
9.1325,-0.237569
9.135,-0.236819
9.1375,-0.236072
9.14,-0.23533
9.1425,-0.234591
9.145,-0.233855
9.1475,-0.233123
9.15,-0.232395
9.1525,-0.231671
9.155,-0.23095
9.1575,-0.230233
9.16,-0.229519
9.1625,-0.228808
9.165,-0.228102
9.1675,-0.227398
9.17,-0.226698
9.1725,-0.226002
9.175,-0.225309
9.1775,-0.224619
9.18,-0.223932
9.1825,-0.223249
9.185,-0.222569
9.1875,-0.221893
9.19,-0.22122
9.1925,-0.22055
9.195,-0.219883
9.1975,-0.219219
9.2,-0.218559
9.2025,-0.217901
9.205,-0.217247
9.2075,-0.216596
9.21,-0.215948
9.2125,-0.215303
9.215,-0.214662
9.2175,-0.214023
9.22,-0.213387
9.2225,-0.212754
9.225,-0.212125
9.2275,-0.211498
9.23,-0.210874
9.2325,-0.210253
9.235,-0.209635
9.2375,-0.20902
9.24,-0.208407
9.2425,-0.207798
9.245,-0.207191
9.2475,-0.206587
9.25,-0.205986
9.2525,-0.205388
9.255,-0.204792
9.2575,-0.2042
9.26,-0.203609
9.2625,-0.203022
9.265,-0.202437
9.2675,-0.201855
9.27,-0.201276
9.2725,-0.200699
9.275,-0.200125
9.2775,-0.199554
9.28,-0.198985
9.2825,-0.198419
9.285,-0.197855
9.2875,-0.197294
9.29,-0.196735
9.2925,-0.196179
9.295,-0.195625
9.2975,-0.195074
9.3,-0.194525
9.3025,-0.193979
9.305,-0.193435
9.3075,-0.192894
9.31,-0.192355
9.3125,-0.191818
9.315,-0.191284
9.3175,-0.190752
9.32,-0.190222
9.3225,-0.189695
9.325,-0.18917
9.3275,-0.188648
9.33,-0.188127
9.3325,-0.187609
9.335,-0.187093
9.3375,-0.18658
9.34,-0.186069
9.3425,-0.18556
9.345,-0.185053
9.3475,-0.184548
9.35,-0.184046
9.3525,-0.183546
9.355,-0.183047
9.3575,-0.182551
9.36,-0.182058
9.3625,-0.181566
9.365,-0.181076
9.3675,-0.180589
9.37,-0.180103
9.3725,-0.17962
9.375,-0.179139
9.3775,-0.178659
9.38,-0.178182
9.3825,-0.177707
9.385,-0.177234
9.3875,-0.176763
9.39,-0.176294
9.3925,-0.175826
9.395,-0.175361
9.3975,-0.174898
9.4,-0.174436
9.4025,-0.173977
9.405,-0.17352
9.4075,-0.173064
9.41,-0.17261
9.4125,-0.172159
9.415,-0.171709
9.4175,-0.171261
9.42,-0.170814
9.4225,-0.17037
9.425,-0.169928
9.4275,-0.169487
9.43,-0.169048
9.4325,-0.168611
9.435,-0.168176
9.4375,-0.167742
9.44,-0.167311
9.4425,-0.166881
9.445,-0.166452
9.4475,-0.166026
9.45,-0.165601
9.4525,-0.165178
9.455,-0.164757
9.4575,-0.164337
9.46,-0.16392
9.4625,-0.163503
9.465,-0.163089
9.4675,-0.162676
9.47,-0.162265
9.4725,-0.161855
9.475,-0.161448
9.4775,-0.161041
9.48,-0.160637
9.4825,-0.160234
9.485,-0.159832
9.4875,-0.159432
9.49,-0.159034
9.4925,-0.158638
9.495,-0.158242
9.4975,-0.157849
9.5,-0.157457
9.5025,-0.157067
9.505,-0.156678
9.5075,-0.15629
9.51,-0.155905
9.5125,-0.15552
9.515,-0.155137
9.5175,-0.154756
9.52,-0.154376
9.5225,-0.153998
9.525,-0.153621
9.5275,-0.153246
9.53,-0.152872
9.5325,-0.152499
9.535,-0.152128
9.5375,-0.151759
9.54,-0.15139
9.5425,-0.151024
9.545,-0.150658
9.5475,-0.150294
9.55,-0.149932
9.5525,-0.14957
9.555,-0.149211
9.5575,-0.148852
9.56,-0.148495
9.5625,-0.148139
9.565,-0.147785
9.5675,-0.147432
9.57,-0.14708
9.5725,-0.14673
9.575,-0.146381
9.5775,-0.146033
9.58,-0.145687
9.5825,-0.145342
9.585,-0.144998
9.5875,-0.144655
9.59,-0.144314
9.5925,-0.143974
9.595,-0.143636
9.5975,-0.143298
9.6,-0.142962
9.6025,-0.142627
9.605,-0.142294
9.6075,-0.141961
9.61,-0.14163
9.6125,-0.1413
9.615,-0.140971
9.6175,-0.140644
9.62,-0.140317
9.6225,-0.139992
9.625,-0.139668
9.6275,-0.139346
9.63,-0.139024
9.6325,-0.138704
9.635,-0.138384
9.6375,-0.138066
9.64,-0.137749
9.6425,-0.137434
9.645,-0.137119
9.6475,-0.136806
9.65,-0.136493
9.6525,-0.136182
9.655,-0.135872
9.6575,-0.135563
9.66,-0.135255
9.6625,-0.134949
9.665,-0.134643
9.6675,-0.134338
9.67,-0.134035
9.6725,-0.133733
9.675,-0.133431
9.6775,-0.133131
9.68,-0.132832
9.6825,-0.132534
9.685,-0.132237
9.6875,-0.131941
9.69,-0.131646
9.6925,-0.131352
9.695,-0.13106
9.6975,-0.130768
9.7,-0.130477
9.7025,-0.130187
9.705,-0.129899
9.7075,-0.129611
9.71,-0.129324
9.7125,-0.129039
9.715,-0.128754
9.7175,-0.12847
9.72,-0.128187
9.7225,-0.127906
9.725,-0.127625
9.7275,-0.127345
9.73,-0.127066
9.7325,-0.126789
9.735,-0.126512
9.7375,-0.126236
9.74,-0.125961
9.7425,-0.125687
9.745,-0.125414
9.7475,-0.125142
9.75,-0.124871
9.7525,-0.1246
9.755,-0.124331
9.7575,-0.124063
9.76,-0.123795
9.7625,-0.123528
9.765,-0.123263
9.7675,-0.122998
9.77,-0.122734
9.7725,-0.122471
9.775,-0.122209
9.7775,-0.121948
9.78,-0.121687
9.7825,-0.121428
9.785,-0.121169
9.7875,-0.120912
9.79,-0.120655
9.7925,-0.120399
9.795,-0.120144
9.7975,-0.11989
9.8,-0.119636
9.8025,-0.119384
9.805,-0.119132
9.8075,-0.118881
9.81,-0.118631
9.8125,-0.118382
9.815,-0.118133
9.8175,-0.117886
9.82,-0.117639
9.8225,-0.117393
9.825,-0.117148
9.8275,-0.116904
9.83,-0.11666
9.8325,-0.116417
9.835,-0.116175
9.8375,-0.115934
9.84,-0.115694
9.8425,-0.115454
9.845,-0.115216
9.8475,-0.114978
9.85,-0.11474
9.8525,-0.114504
9.855,-0.114268
9.8575,-0.114033
9.86,-0.113799
9.8625,-0.113566
9.865,-0.113333
9.8675,-0.113101
9.87,-0.11287
9.8725,-0.11264
9.875,-0.11241
9.8775,-0.112181
9.88,-0.111953
9.8825,-0.111726
9.885,-0.111499
9.8875,-0.111273
9.89,-0.111048
9.8925,-0.110823
9.895,-0.110599
9.8975,-0.110376
9.9,-0.110154
9.9025,-0.109932
9.905,-0.109711
9.9075,-0.109491
9.91,-0.109271
9.9125,-0.109052
9.915,-0.108834
9.9175,-0.108616
9.92,-0.108399
9.9225,-0.108183
9.925,-0.107968
9.9275,-0.107753
9.93,-0.107539
9.9325,-0.107325
9.935,-0.107112
9.9375,-0.1069
9.94,-0.106689
9.9425,-0.106478
9.945,-0.106268
9.9475,-0.106058
9.95,-0.105849
9.9525,-0.105641
9.955,-0.105433
9.9575,-0.105226
9.96,-0.10502
9.9625,-0.104814
9.965,-0.104609
9.9675,-0.104405
9.97,-0.104201
9.9725,-0.103998
9.975,-0.103796
9.9775,-0.103594
9.98,-0.103392
9.9825,-0.103192
9.985,-0.102992
9.9875,-0.102792
9.99,-0.102593
9.9925,-0.102395
9.995,-0.102197
9.9975,-0.102
10,-0.101804
10.0025,-0.101608
10.005,-0.101413
10.0075,-0.101218
10.01,-0.101024
10.0125,-0.10083
10.015,-0.100637
10.0175,-0.100445
10.02,-0.100253
10.0225,-0.100062
10.025,-0.0998713
10.0275,-0.0996812
10.03,-0.0994917
10.0325,-0.0993027
10.035,-0.0991143
10.0375,-0.0989265
10.04,-0.0987392
10.0425,-0.0985525
10.045,-0.0983664
10.0475,-0.0981808
10.05,-0.0979957
10.0525,-0.0978112
10.055,-0.0976272
10.0575,-0.0974438
10.06,-0.0972609
10.0625,-0.0970785
10.065,-0.0968967
10.0675,-0.0967154
10.07,-0.0965347
10.0725,-0.0963544
10.075,-0.0961747
10.0775,-0.0959955
10.08,-0.0958169
10.0825,-0.0956387
10.085,-0.0954611
10.0875,-0.095284
10.09,-0.0951074
10.0925,-0.0949313
10.095,-0.0947558
10.0975,-0.0945807
10.1,-0.0944061
10.1025,-0.0942321
10.105,-0.0940585
10.1075,-0.0938855
10.11,-0.0937129
10.1125,-0.0935408
10.115,-0.0933692
10.1175,-0.0931982
10.12,-0.0930276
10.1225,-0.0928575
10.125,-0.0926878
10.1275,-0.0925187
10.13,-0.09235
10.1325,-0.0921818
10.135,-0.0920141
10.1375,-0.0918469
10.14,-0.0916802
10.1425,-0.0915139
10.145,-0.0913481
10.1475,-0.0911827
10.15,-0.0910178
10.1525,-0.0908534
10.155,-0.0906895
10.1575,-0.090526
10.16,-0.0903629
10.1625,-0.0902004
10.165,-0.0900382
10.1675,-0.0898766
10.17,-0.0897153
10.1725,-0.0895546
10.175,-0.0893942
10.1775,-0.0892344
10.18,-0.0890749
10.1825,-0.088916
10.185,-0.0887574
10.1875,-0.0885993
10.19,-0.0884416
10.1925,-0.0882844
10.195,-0.0881276
10.1975,-0.0879712
10.2,-0.0878153
10.2025,-0.0876598
10.205,-0.0875047
10.2075,-0.08735
10.21,-0.0871958
10.2125,-0.087042
10.215,-0.0868886
10.2175,-0.0867357
10.22,-0.0865831
10.2225,-0.086431
10.225,-0.0862792
10.2275,-0.0861279
10.23,-0.085977
10.2325,-0.0858266
10.235,-0.0856765
10.2375,-0.0855268
10.24,-0.0853775
10.2425,-0.0852287
10.245,-0.0850802
10.2475,-0.0849322
10.25,-0.0847845
10.2525,-0.0846372
10.255,-0.0844904
10.2575,-0.0843439
10.26,-0.0841978
10.2625,-0.0840521
10.265,-0.0839068
10.2675,-0.0837619
10.27,-0.0836174
10.2725,-0.0834732
10.275,-0.0833295
10.2775,-0.0831861
10.28,-0.0830431
10.2825,-0.0829005
10.285,-0.0827583
10.2875,-0.0826164
10.29,-0.0824749
10.2925,-0.0823338
10.295,-0.0821931
10.2975,-0.0820527
10.3,-0.0819127
10.3025,-0.0817731
10.305,-0.0816338
10.3075,-0.081495
10.31,-0.0813564
10.3125,-0.0812183
10.315,-0.0810805
10.3175,-0.080943
10.32,-0.0808059
10.3225,-0.0806692
10.325,-0.0805328
10.3275,-0.0803968
10.33,-0.0802612
10.3325,-0.0801259
10.335,-0.0799909
10.3375,-0.0798563
10.34,-0.079722
10.3425,-0.0795881
10.345,-0.0794546
10.3475,-0.0793213
10.35,-0.0791885
10.3525,-0.0790559
10.355,-0.0789237
10.3575,-0.0787919
10.36,-0.0786604
10.3625,-0.0785292
10.365,-0.0783983
10.3675,-0.0782678
10.37,-0.0781377
10.3725,-0.0780078
10.375,-0.0778783
10.3775,-0.0777491
10.38,-0.0776203
10.3825,-0.0774918
10.385,-0.0773636
10.3875,-0.0772357
10.39,-0.0771081
10.3925,-0.0769809
10.395,-0.076854
10.3975,-0.0767274
10.4,-0.0766012
10.4025,-0.0764752
10.405,-0.0763496
10.4075,-0.0762243
10.41,-0.0760993
10.4125,-0.0759746
10.415,-0.0758502
10.4175,-0.0757262
10.42,-0.0756024
10.4225,-0.075479
10.425,-0.0753559
10.4275,-0.0752331
10.43,-0.0751105
10.4325,-0.0749883
10.435,-0.0748664
10.4375,-0.0747448
10.44,-0.0746235
10.4425,-0.0745025
10.445,-0.0743818
10.4475,-0.0742614
10.45,-0.0741413
10.4525,-0.0740215
10.455,-0.073902
10.4575,-0.0737828
10.46,-0.0736638
10.4625,-0.0735452
10.465,-0.0734269
10.4675,-0.0733088
10.47,-0.0731911
10.4725,-0.0730736
10.475,-0.0729564
10.4775,-0.0728395
10.48,-0.0727229
10.4825,-0.0726066
10.485,-0.0724905
10.4875,-0.0723748
10.49,-0.0722593
10.4925,-0.0721441
10.495,-0.0720291
10.4975,-0.0719145
10.5,-0.0718001
10.5025,-0.071686
10.505,-0.0715722
10.5075,-0.0714587
10.51,-0.0713454
10.5125,-0.0712324
10.515,-0.0711197
10.5175,-0.0710073
10.52,-0.0708951
10.5225,-0.0707832
10.525,-0.0706715
10.5275,-0.0705602
10.53,-0.0704491
10.5325,-0.0703382
10.535,-0.0702276
10.5375,-0.0701173
10.54,-0.0700073
10.5425,-0.0698975
10.545,-0.0697879
10.5475,-0.0696787
10.55,-0.0695697
10.5525,-0.0694609
10.555,-0.0693524
10.5575,-0.0692442
10.56,-0.0691362
10.5625,-0.0690285
10.565,-0.068921
10.5675,-0.0688138
10.57,-0.0687068
10.5725,-0.0686001
10.575,-0.0684936
10.5775,-0.0683874
10.58,-0.0682816
10.5825,-0.0681757
10.585,-0.0680703
10.5875,-0.067965
10.59,-0.0678601
10.5925,-0.0677553
10.595,-0.0676508
10.5975,-0.0675466
10.6,-0.0674426
10.6025,-0.0673388
10.605,-0.0672353
10.6075,-0.067132
10.61,-0.067029
10.6125,-0.0669262
10.615,-0.0668236
10.6175,-0.0667213
10.62,-0.0666192
10.6225,-0.0665173
10.625,-0.0664157
10.6275,-0.0663143
10.63,-0.0662131
10.6325,-0.0661122
10.635,-0.0660115
10.6375,-0.065911
10.64,-0.0658108
10.6425,-0.0657108
10.645,-0.065611
10.6475,-0.0655115
10.65,-0.0654121
10.6525,-0.065313
10.655,-0.0652142
10.6575,-0.0651155
10.66,-0.0650171
10.6625,-0.0649189
10.665,-0.0648209
10.6675,-0.0647232
10.67,-0.0646256
10.6725,-0.0645283
10.675,-0.0644312
10.6775,-0.0643344
10.68,-0.0642377
10.6825,-0.0641413
10.685,-0.064045
10.6875,-0.063949
10.69,-0.0638532
10.6925,-0.0637577
10.695,-0.0636623
10.6975,-0.0635672
10.7,-0.0634722
10.7025,-0.0633775
10.705,-0.063283
10.7075,-0.0631887
10.71,-0.0630946
10.7125,-0.0630007
10.715,-0.062907
10.7175,-0.0628136
10.72,-0.0627203
10.7225,-0.0626272
10.725,-0.0625344
10.7275,-0.0624417
10.73,-0.0623493
10.7325,-0.0622571
10.735,-0.062165
10.7375,-0.0620732
10.74,-0.0619816
10.7425,-0.0618902
10.745,-0.0617989
10.7475,-0.0617079
10.75,-0.0616171
10.7525,-0.0615265
10.755,-0.0614361
10.7575,-0.0613458
10.76,-0.0612558
10.7625,-0.061166
10.765,-0.0610763
10.7675,-0.0609869
10.77,-0.0608976
10.7725,-0.0608086
10.775,-0.0607197
10.7775,-0.060631
10.78,-0.0605426
10.7825,-0.0604543
10.785,-0.0603662
10.7875,-0.0602783
10.79,-0.0601906
10.7925,-0.060103
10.795,-0.0600157
10.7975,-0.0599285
10.8,-0.0598416
10.8025,-0.0597548
10.805,-0.0596682
10.8075,-0.0595818
10.81,-0.0594956
10.8125,-0.0594096
10.815,-0.0593237
10.8175,-0.059238
10.82,-0.0591526
10.8225,-0.0590673
10.825,-0.0589821
10.8275,-0.0588972
10.83,-0.0588124
10.8325,-0.0587279
10.835,-0.0586435
10.8375,-0.0585592
10.84,-0.0584752
10.8425,-0.0583913
10.845,-0.0583077
10.8475,-0.0582241
10.85,-0.0581408
10.8525,-0.0580577
10.855,-0.0579747
10.8575,-0.0578919
10.86,-0.0578092
10.8625,-0.0577268
10.865,-0.0576445
10.8675,-0.0575624
10.87,-0.0574804
10.8725,-0.0573987
10.875,-0.0573171
10.8775,-0.0572356
10.88,-0.0571544
10.8825,-0.0570733
10.885,-0.0569924
10.8875,-0.0569116
10.89,-0.056831
10.8925,-0.0567506
10.895,-0.0566704
10.8975,-0.0565903
10.9,-0.0565104
10.9025,-0.0564306
10.905,-0.056351
10.9075,-0.0562716
10.91,-0.0561923
10.9125,-0.0561132
10.915,-0.0560343
10.9175,-0.0559555
10.92,-0.0558769
10.9225,-0.0557985
10.925,-0.0557202
10.9275,-0.0556421
10.93,-0.0555641
10.9325,-0.0554863
10.935,-0.0554086
10.9375,-0.0553312
10.94,-0.0552538
10.9425,-0.0551766
10.945,-0.0550996
10.9475,-0.0550228
10.95,-0.0549461
10.9525,-0.0548695
10.955,-0.0547931
10.9575,-0.0547169
10.96,-0.0546408
10.9625,-0.0545649
10.965,-0.0544891
10.9675,-0.0544135
10.97,-0.054338
10.9725,-0.0542627
10.975,-0.0541875
10.9775,-0.0541125
10.98,-0.0540377
10.9825,-0.0539629
10.985,-0.0538884
10.9875,-0.053814
10.99,-0.0537397
10.9925,-0.0536656
10.995,-0.0535916
10.9975,-0.0535178
11,-0.0534441
11.0025,-0.0533706
11.005,-0.0532972
11.0075,-0.053224
11.01,-0.0531509
11.0125,-0.053078
11.015,-0.0530052
11.0175,-0.0529325
11.02,-0.05286
11.0225,-0.0527877
11.025,-0.0527154
11.0275,-0.0526434
11.03,-0.0525714
11.0325,-0.0524996
11.035,-0.052428
11.0375,-0.0523565
11.04,-0.0522851
11.0425,-0.0522139
11.045,-0.0521428
11.0475,-0.0520718
11.05,-0.052001
11.0525,-0.0519303
11.055,-0.0518598
11.0575,-0.0517894
11.06,-0.0517192
11.0625,-0.051649
11.065,-0.051579
11.0675,-0.0515092
11.07,-0.0514395
11.0725,-0.0513699
11.075,-0.0513005
11.0775,-0.0512312
11.08,-0.051162
11.0825,-0.051093
11.085,-0.051024
11.0875,-0.0509553
11.09,-0.0508866
11.0925,-0.0508181
11.095,-0.0507498
11.0975,-0.0506815
11.1,-0.0506134
11.1025,-0.0505454
11.105,-0.0504776
11.1075,-0.0504099
11.11,-0.0503423
11.1125,-0.0502748
11.115,-0.0502075
11.1175,-0.0501403
11.12,-0.0500732
11.1225,-0.0500063
11.125,-0.0499395
11.1275,-0.0498728
11.13,-0.0498062
11.1325,-0.0497398
11.135,-0.0496735
11.1375,-0.0496073
11.14,-0.0495412
11.1425,-0.0494753
11.145,-0.0494095
11.1475,-0.0493438
11.15,-0.0492783
11.1525,-0.0492128
11.155,-0.0491475
11.1575,-0.0490823
11.16,-0.0490173
11.1625,-0.0489523
11.165,-0.0488875
11.1675,-0.0488228
11.17,-0.0487583
11.1725,-0.0486938
11.175,-0.0486295
11.1775,-0.0485653
11.18,-0.0485012
11.1825,-0.0484372
11.185,-0.0483733
11.1875,-0.0483096
11.19,-0.048246
11.1925,-0.0481825
11.195,-0.0481191
11.1975,-0.0480559
11.2,-0.0479927
11.2025,-0.0479297
11.205,-0.0478668
11.2075,-0.047804
11.21,-0.0477413
11.2125,-0.0476788
11.215,-0.0476163
11.2175,-0.047554
11.22,-0.0474918
11.2225,-0.0474297
11.225,-0.0473677
11.2275,-0.0473059
11.23,-0.0472441
11.2325,-0.0471825
11.235,-0.047121
11.2375,-0.0470595
11.24,-0.0469982
11.2425,-0.0469371
11.245,-0.046876
11.2475,-0.046815
11.25,-0.0467542
11.2525,-0.0466934
11.255,-0.0466328
11.2575,-0.0465723
11.26,-0.0465119
11.2625,-0.0464516
11.265,-0.0463914
11.2675,-0.0463313
11.27,-0.0462713
11.2725,-0.0462115
11.275,-0.0461517
11.2775,-0.0460921
11.28,-0.0460325
11.2825,-0.0459731
11.285,-0.0459138
11.2875,-0.0458546
11.29,-0.0457955
11.2925,-0.0457365
11.295,-0.0456776
11.2975,-0.0456188
11.3,-0.0455601
11.3025,-0.0455015
11.305,-0.045443
11.3075,-0.0453847
11.31,-0.0453264
11.3125,-0.0452682
11.315,-0.0452102
11.3175,-0.0451522
11.32,-0.0450944
11.3225,-0.0450366
11.325,-0.044979
11.3275,-0.0449215
11.33,-0.044864
11.3325,-0.0448067
11.335,-0.0447495
11.3375,-0.0446923
11.34,-0.0446353
11.3425,-0.0445784
11.345,-0.0445215
11.3475,-0.0444648
11.35,-0.0444082
11.3525,-0.0443517
11.355,-0.0442952
11.3575,-0.0442389
11.36,-0.0441827
11.3625,-0.0441266
11.365,-0.0440705
11.3675,-0.0440146
11.37,-0.0439588
11.3725,-0.043903
11.375,-0.0438474
11.3775,-0.0437918
11.38,-0.0437364
11.3825,-0.0436811
11.385,-0.0436258
11.3875,-0.0435706
11.39,-0.0435156
11.3925,-0.0434606
11.395,-0.0434058
11.3975,-0.043351
11.4,-0.0432963
11.4025,-0.0432417
11.405,-0.0431873
11.4075,-0.0431329
11.41,-0.0430786
11.4125,-0.0430244
11.415,-0.0429703
11.4175,-0.0429162
11.42,-0.0428623
11.4225,-0.0428085
11.425,-0.0427548
11.4275,-0.0427011
11.43,-0.0426476
11.4325,-0.0425941
11.435,-0.0425407
11.4375,-0.0424875
11.44,-0.0424343
11.4425,-0.0423812
11.445,-0.0423282
11.4475,-0.0422753
11.45,-0.0422225
11.4525,-0.0421697
11.455,-0.0421171
11.4575,-0.0420645
11.46,-0.0420121
11.4625,-0.0419597
11.465,-0.0419074
11.4675,-0.0418552
11.47,-0.0418031
11.4725,-0.0417511
11.475,-0.0416992
11.4775,-0.0416474
11.48,-0.0415956
11.4825,-0.0415439
11.485,-0.0414924
11.4875,-0.0414409
11.49,-0.0413895
11.4925,-0.0413382
11.495,-0.0412869
11.4975,-0.0412358
11.5,-0.0411847
11.5025,-0.0411338
11.505,-0.0410829
11.5075,-0.0410321
11.51,-0.0409814
11.5125,-0.0409307
11.515,-0.0408802
11.5175,-0.0408297
11.52,-0.0407794
11.5225,-0.0407291
11.525,-0.0406789
11.5275,-0.0406287
11.53,-0.0405787
11.5325,-0.0405287
11.535,-0.0404789
11.5375,-0.0404291
11.54,-0.0403794
11.5425,-0.0403297
11.545,-0.0402802
11.5475,-0.0402307
11.55,-0.0401814
11.5525,-0.0401321
11.555,-0.0400828
11.5575,-0.0400337
11.56,-0.0399847
11.5625,-0.0399357
11.565,-0.0398868
11.5675,-0.039838
11.57,-0.0397893
11.5725,-0.0397406
11.575,-0.039692
11.5775,-0.0396435
11.58,-0.0395951
11.5825,-0.0395468
11.585,-0.0394985
11.5875,-0.0394504
11.59,-0.0394023
11.5925,-0.0393543
11.595,-0.0393063
11.5975,-0.0392585
11.6,-0.0392107
11.6025,-0.039163
11.605,-0.0391154
11.6075,-0.0390678
11.61,-0.0390203
11.6125,-0.0389729
11.615,-0.0389256
11.6175,-0.0388784
11.62,-0.0388312
11.6225,-0.0387841
11.625,-0.0387371
11.6275,-0.0386902
11.63,-0.0386433
11.6325,-0.0385965
11.635,-0.0385498
11.6375,-0.0385032
11.64,-0.0384566
11.6425,-0.0384102
11.645,-0.0383638
11.6475,-0.0383174
11.65,-0.0382712
11.6525,-0.038225
11.655,-0.0381789
11.6575,-0.0381328
11.66,-0.0380869
11.6625,-0.038041
11.665,-0.0379952
11.6675,-0.0379494
11.67,-0.0379037
11.6725,-0.0378581
11.675,-0.0378126
11.6775,-0.0377672
11.68,-0.0377218
11.6825,-0.0376765
11.685,-0.0376312
11.6875,-0.0375861
